,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-2-0-2-1-1-1-1-0-2,33.06230163574219,2.688530445098877,48.708339874744425,2.601903488636017,51.310243363380444
