,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,1-1-1-2-1-0-2-2-0-1,16.636516571044922,3.1500210762023926,20.144724687933927,5.624025538563728,25.768750226497655
