,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-1-1-2-1-0-2-1-0-1,3.49916410446167,2.6934781074523926,2.9098523378372194,2.4667850255966197,5.376637363433839
