,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-0-1-2-2-1-1-1-0-2,30.543424606323242,1.8732883930206299,42.245968885421746,3.4984051275253294,45.74437401294708
