,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-1-1-2-1-1-2-0-0-1,23.968490600585938,2.320824384689331,23.58537720574273,2.4071885373857285,25.99256574312846
