,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-2-2-2-1-1-1-1-0-3,3.696031332015991,2.4551548957824707,4.612817525863648,2.185452938079834,6.798270463943482
