,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,1-1-1-2-1-0-2-2-0-1,12.182004928588867,2.5688438415527344,13.984605995814006,4.782751850287119,18.767357846101124
