,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-2-2-2-1-1-1-1-0-3,8.187238693237305,2.634878396987915,15.846260392665865,2.1900242924690247,18.03628468513489
