,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,1-1-1-2-1-0-2-2-0-1,19.35302734375,3.295684576034546,20.144724687933927,5.624025538563728,25.768750226497655
