,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,1-1-1-2-1-0-2-1-0-2,13.730738639831543,2.287790060043335,23.564835214614874,4.674327540397644,28.23916275501252
