,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,1-1-1-2-1-0-2-2-0-1,23.716384887695312,3.1261353492736816,26.421669631004328,6.648355581760407,33.07002521276473
