,placement,waferLatency,faultLatency,waferTrueLatency,faultTrueLatency,totalTrueLatency
0,2-2-2-2-1-1-1-1-0-3,-3.771735191345215,2.436476707458496,7.021556723117827,2.1836350083351137,9.205191731452942
