,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,2.384819984436035,3.4243295192718506
1,edge0,wafer-auto,5.350101470947266,5.350101470947266
2,edge2,wafer-statis,10.411150932312012,10.411150932312012
3,edge1,fault-knn,13.069820404052734,10.106307983398438
4,edge1,fault-svm,6.987619400024414,10.106307983398438
5,edge2,fault-xgboost,9.560256004333496,9.560256004333496
6,edge1,wafer-cnn,70.0808334350586,56.838802337646484
7,edge0,wafer-svm,37.58827209472656,37.58827209472656
8,edge1,fault-ensemble,2.0993707180023193,2.1273717880249023
9,edge1,wafer-ensemble,5.806497573852539,5.806497573852539
