,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,6.079756736755371,1.248025894165039
1,edge2,fault-knn,1.0706892013549805,0.8621304035186768
2,edge2,fault-svm,0.8302115201950073,0.8302115201950073
3,edge2,fault-xgboost,0.8123676776885986,0.8123676776885986
4,edge1,fault-ensemble,24.679630279541016,2.469877243041992
5,edge1,wafer-auto,1.1436312198638916,1.1791954040527344
6,edge1,wafer-statis,7.815474510192871,8.208124160766602
7,edge1,wafer-cnn,1.8006187677383423,1.8006187677383423
8,edge0,wafer-svm,2.9519340991973877,2.9519340991973877
9,cloud,wafer-ensemble,7.8434600830078125,7.8434600830078125
