,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,12.610782623291016,6.745398998260498
1,edge0,fault-knn,2.582183599472046,2.304436206817627
2,edge2,fault-svm,2.8120572566986084,1.1665843725204468
3,edge2,fault-xgboost,2.8184866905212402,1.1346174478530884
4,edge2,fault-ensemble,2.2374038696289062,2.2374038696289062
5,edge1,wafer-auto,17.84457778930664,16.939668655395508
6,edge1,wafer-statis,22.24933624267578,19.53944206237793
7,edge1,wafer-cnn,11.832091331481934,17.06686782836914
8,edge0,wafer-svm,3.776146650314331,4.027233123779297
9,edge1,wafer-ensemble,22.231407165527344,22.231407165527344
