,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,3.6879184246063232,4.116365432739258
1,edge0,wafer-auto,8.987563133239746,8.987563133239746
2,edge2,wafer-statis,12.829852104187012,12.829852104187012
3,edge1,fault-knn,4.0535430908203125,2.5067903995513916
4,edge1,fault-svm,2.8667070865631104,2.5067903995513916
5,edge2,fault-xgboost,4.122003555297852,4.122003555297852
6,edge1,wafer-cnn,32.16805648803711,6.8575568199157715
7,edge0,wafer-svm,10.123398780822754,10.123398780822754
8,edge1,fault-ensemble,2.1165695190429688,2.189011812210083
9,edge1,wafer-ensemble,9.311010360717773,9.311010360717773
