,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,1.246218204498291,1.8297810554504395
1,edge2,fault-knn,1.201168179512024,1.6708934307098389
2,edge2,fault-svm,1.6708934307098389,1.6708934307098389
3,edge2,fault-xgboost,1.6708934307098389,1.6708934307098389
4,edge1,fault-ensemble,10.48349666595459,2.8186988830566406
5,edge0,wafer-auto,13.86430835723877,13.86430835723877
6,edge1,wafer-statis,6.835833549499512,3.0530169010162354
7,edge1,wafer-cnn,36.08065414428711,28.185585021972656
8,edge0,wafer-svm,29.490623474121094,25.51270294189453
9,edge1,wafer-ensemble,3.298419952392578,3.298419952392578
