,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,7.473816871643066,7.0951385498046875
1,edge0,fault-knn,-0.6647329330444336,-2.3542113304138184
2,edge1,fault-svm,4.289093017578125,-0.5054534673690796
3,edge2,fault-xgboost,2.2298359870910645,4.308387756347656
4,edge2,fault-ensemble,2.6937358379364014,2.499088764190674
5,edge1,wafer-auto,32.44874572753906,1.8145751953125
6,edge1,wafer-statis,6.73344612121582,4.9143290519714355
7,edge1,wafer-cnn,0.8781070709228516,0.8781070709228516
8,edge0,wafer-svm,2.2050139904022217,2.2050139904022217
9,edge2,wafer-ensemble,5.839983940124512,5.839983940124512
