,serviceName,deviceName,latency
0,fault-losso,edge1,0.6071026930507213
1,wafer-auto,edge0,0.008503379469458722
2,wafer-statis,edge1,0.0220231121136365
3,fault-knn,edge1,0.6064438885729372
4,fault-svm,edge1,0.6122865831295934
5,fault-xgboost,edge2,0.6494620310660435
6,wafer-cnn,edge1,0.004960244404676373
7,wafer-svm,edge0,0.012410223704430979
8,fault-ensemble,edge2,0.6466066728033952
9,wafer-ensemble,edge2,0.009528459039208976
