,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,3.412087917327881,9.413251876831055
1,edge0,wafer-auto,13.867300033569336,13.867300033569336
2,edge2,wafer-statis,13.835813522338867,13.835813522338867
3,edge1,fault-knn,7.962619304656982,8.339505195617676
4,edge1,fault-svm,6.806961536407471,9.214313507080078
5,edge2,fault-xgboost,10.432690620422363,10.432690620422363
6,edge1,wafer-cnn,44.00272750854492,19.500350952148438
7,edge0,wafer-svm,27.455577850341797,27.455577850341797
8,edge1,fault-ensemble,1.9994572401046753,2.438504695892334
9,edge1,wafer-ensemble,13.339649200439453,13.339649200439453
