,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,12.610782623291016,12.025374412536621
1,edge0,wafer-auto,17.332962036132812,17.332962036132812
2,edge2,wafer-statis,10.13882064819336,10.13882064819336
3,edge1,fault-knn,2.846501588821411,2.7735114097595215
4,edge1,fault-svm,2.8454530239105225,2.768327236175537
5,edge2,fault-xgboost,3.014866590499878,3.014866590499878
6,edge1,wafer-cnn,12.519457817077637,16.221881866455078
7,edge0,wafer-svm,6.813965320587158,6.813965320587158
8,edge1,fault-ensemble,2.3745899200439453,2.706387519836426
9,edge1,wafer-ensemble,20.88910484313965,20.88910484313965
