,serviceName,deviceName,latency
0,fault-losso,edge1,0.6071966670252041
1,fault-knn,edge1,0.6068601288820731
2,fault-svm,edge1,0.6131928820340482
3,fault-xgboost,edge2,0.6496824228820072
4,fault-ensemble,edge2,0.6471259074366518
5,wafer-auto,edge0,0.008751929238693118
6,wafer-statis,edge1,0.022054249493829167
7,wafer-cnn,edge1,0.005360212716877392
8,wafer-svm,edge0,0.013319123007916767
9,wafer-ensemble,edge2,0.010555839808087641
