,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,8.758520126342773,1.4290685653686523
1,edge2,fault-knn,1.0818710327148438,0.8417671322822571
2,edge2,fault-svm,0.8219265937805176,0.8219265937805176
3,edge2,fault-xgboost,0.8076266050338745,0.8076266050338745
4,edge1,fault-ensemble,31.599576950073242,2.634878396987915
5,edge1,wafer-auto,1.4205400943756104,1.5858874320983887
6,edge1,wafer-statis,10.581136703491211,11.132881164550781
7,edge1,wafer-cnn,1.9827419519424438,1.9827419519424438
8,edge0,wafer-svm,4.340815544128418,4.340815544128418
9,cloud,wafer-ensemble,8.187238693237305,8.187238693237305
