,deviceName,microserviceName,tempLatency,finallyLatency
0,edge1,wafer-auto,9.199311256408691,7.98956823348999
1,edge2,wafer-statis,9.43671989440918,8.85370922088623
2,edge2,wafer-cnn,8.436182022094727,9.18881893157959
3,edge0,wafer-svm,9.540562629699707,9.540562629699707
4,edge1,wafer-ensemble,20.55388641357422,17.941875457763672
5,edge1,fault-losso,9.905182838439941,8.999451637268066
6,edge1,fault-knn,3.106823205947876,0.9798519015312195
7,edge1,fault-svm,0.843799352645874,0.843799352645874
8,edge2,fault-xgboost,0.9405467510223389,0.9405467510223389
9,cloud,fault-ensemble,49.551692962646484,49.551692962646484
