,deviceName,microserviceName,tempLatency,finallyLatency
0,edge0,wafer-auto,20.2844181060791,20.2844181060791
1,edge2,wafer-statis,17.56278419494629,14.810458183288574
2,edge2,wafer-cnn,12.453633308410645,12.453633308410645
3,edge0,wafer-svm,8.136276245117188,8.136276245117188
4,edge1,wafer-ensemble,30.982696533203125,23.716384887695312
5,edge1,fault-losso,25.525503158569336,6.815548896789551
6,edge1,fault-knn,3.9568963050842285,1.874943494796753
7,edge1,fault-svm,1.8722435235977173,1.8401384353637695
8,edge2,fault-xgboost,2.615217447280884,2.2486793994903564
9,edge1,fault-ensemble,3.1261353492736816,3.1261353492736816
