,serviceName,deviceName,latency
0,wafer-auto,edge0,0.008144447292684624
1,wafer-statis,edge1,0.021979742508138736
2,wafer-cnn,edge1,0.004374883763979655
3,wafer-svm,edge0,0.010930956663035778
4,wafer-ensemble,edge1,0.006922639299151735
5,fault-losso,edge1,0.6069667237979017
6,fault-knn,edge1,0.605780224311256
7,fault-svm,edge2,0.6494570364390732
8,fault-xgboost,edge2,0.6492448771668643
9,fault-ensemble,edge2,0.6466409093623381
