,serviceName,deviceName,latency
0,wafer-auto,edge0,0.008503379469458722
1,wafer-statis,edge1,0.0220231121136365
2,wafer-cnn,edge1,0.004960244404676373
3,wafer-svm,edge0,0.012410223704430979
4,wafer-ensemble,edge1,0.008534740422093779
5,fault-losso,edge1,0.6071026930507213
6,fault-knn,edge1,0.6064438885729372
7,fault-svm,edge2,0.6497872917392402
8,fault-xgboost,edge2,0.6494620310660435
9,fault-ensemble,edge2,0.647126513554717
