,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,4.094851493835449,2.541807174682617
1,edge1,wafer-auto,0.9440199136734009,0.8429807424545288
2,edge2,wafer-statis,2.8978166580200195,2.8978166580200195
3,edge1,fault-knn,1.7205647230148315,1.515703558921814
4,edge1,fault-svm,1.4826548099517822,1.482381820678711
5,edge2,fault-xgboost,1.5721994638442993,1.5721994638442993
6,edge1,wafer-cnn,0.40424832701683044,0.44011741876602173
7,edge0,wafer-svm,1.886789321899414,1.886789321899414
8,edge1,fault-ensemble,2.224198341369629,2.224198341369629
9,cloud,wafer-ensemble,-4.316647529602051,-4.316647529602051
