,deviceName,microserviceName,tempLatency,finallyLatency
0,edge0,wafer-auto,5.648227214813232,5.648227214813232
1,edge2,wafer-statis,57.90279006958008,59.18132781982422
2,edge1,wafer-cnn,25.168655395507812,9.461666107177734
3,edge0,wafer-svm,13.793134689331055,7.12405252456665
4,edge2,wafer-ensemble,10.58720588684082,28.43347930908203
5,edge1,fault-losso,13.888238906860352,7.094458103179932
6,edge1,fault-knn,3.877732992172241,2.9103353023529053
7,edge1,fault-svm,3.3562135696411133,2.9103353023529053
8,edge2,fault-xgboost,57.603729248046875,57.28334426879883
9,edge1,fault-ensemble,2.302419424057007,2.302419424057007
