,serviceName,deviceName,latency
0,fault-losso,edge1,0.6031688029733805
1,wafer-auto,edge0,-0.0015623272270322598
2,wafer-statis,edge1,0.021247040511032128
3,fault-knn,edge1,0.6154989250390231
4,fault-svm,edge1,0.6072386110558177
5,fault-xgboost,edge2,0.6452975420463832
6,wafer-cnn,edge1,-0.01978214363516262
7,wafer-svm,edge0,0.047531587999262506
8,fault-ensemble,edge2,0.6335958482428298
9,wafer-ensemble,edge2,0.037762421319475416
