,deviceName,microserviceName,tempLatency,finallyLatency
0,edge0,wafer-auto,16.214717864990234,16.214717864990234
1,edge2,wafer-statis,28.80174446105957,2.8723673820495605
2,edge1,wafer-cnn,3.656487226486206,6.8263702392578125
3,edge0,wafer-svm,19.0573787689209,6.423886775970459
4,edge1,wafer-ensemble,5.953099727630615,4.059279441833496
5,edge1,fault-losso,6.583230495452881,4.083353042602539
6,edge2,fault-knn,-0.10879212617874146,0.42075181007385254
7,edge1,fault-svm,2.124941110610962,2.8124725818634033
8,edge2,fault-xgboost,-0.0024610161781311035,0.09903886914253235
9,edge1,fault-ensemble,2.4267995357513428,2.4267995357513428
