,serviceName,deviceName,latency
0,fault-losso,edge1,0.6071966670252041
1,wafer-auto,edge0,0.008751929238693118
2,wafer-statis,edge1,0.022054249493829167
3,fault-knn,edge1,0.6068601288820731
4,fault-svm,edge1,0.6131928820340482
5,fault-xgboost,edge2,0.6496824228820072
6,wafer-cnn,edge1,0.005360212716877392
7,wafer-svm,edge0,0.013319123007916767
8,fault-ensemble,edge2,0.6469313273585268
9,wafer-ensemble,edge2,0.010534425392274206
