,deviceName,microserviceName,tempLatency,finallyLatency
0,edge2,fault-losso,5.638422966003418,7.188794136047363
1,edge1,fault-knn,2.4481306076049805,2.321042776107788
2,edge0,fault-svm,2.434682846069336,2.2975568771362305
3,edge2,fault-xgboost,1.6830018758773804,1.550639271736145
4,edge2,fault-ensemble,6.234389305114746,3.936583995819092
5,edge1,wafer-auto,9.685990333557129,8.050895690917969
6,edge1,wafer-statis,14.492338180541992,16.377857208251953
7,edge1,wafer-cnn,9.185771942138672,9.185771942138672
8,edge0,wafer-svm,4.637791633605957,4.637791633605957
9,edge2,wafer-ensemble,19.316499710083008,19.316499710083008
