,serviceName,deviceName,latency
0,fault-losso,edge1,0.6070471535641065
1,wafer-auto,edge0,0.00835666764815372
2,wafer-statis,edge1,0.022005162416174198
3,fault-knn,edge1,0.6061822938678392
4,fault-svm,edge1,0.6120019800549266
5,fault-xgboost,edge2,0.649365321018027
6,wafer-cnn,edge1,0.004722114975909973
7,wafer-svm,edge0,0.01183137657107124
8,fault-ensemble,edge2,0.6464471614935604
9,wafer-ensemble,edge2,0.008891357744961777
