,deviceName,microserviceName,tempLatency,finallyLatency
0,edge0,wafer-auto,25.174875259399414,25.174875259399414
1,edge2,wafer-statis,23.617734909057617,18.58126449584961
2,edge2,wafer-cnn,35.14192199707031,35.14192199707031
3,edge0,wafer-svm,45.044822692871094,45.044822692871094
4,edge1,wafer-ensemble,22.711889266967773,19.35302734375
5,edge1,fault-losso,16.537588119506836,6.415827751159668
6,edge1,fault-knn,0.2590266466140747,-0.1594288945198059
7,edge1,fault-svm,-0.8026546239852905,2.2439661026000977
8,edge2,fault-xgboost,1.7197070121765137,1.568039894104004
9,edge1,fault-ensemble,3.295684576034546,3.295684576034546
