,totalLatency
0,0.797187113006784
1,0.870826706534919
2,0.8419056214437226
3,0.8405932854857174
4,0.797187113006784
5,0.8894121831235127
6,0.8047683123743351
7,0.8405932854857174
8,0.797187113006784
9,0.8894121831235127
10,0.8419056214437226
11,0.8405932854857174
12,0.7416532909476753
13,0.8535002733179033
14,0.7874418791573194
15,0.7468971912367353
16,0.7416532909476753
17,0.8535002733179033
18,0.7874418791573194
19,0.7468971912367353
20,0.7416532909476753
21,0.7957160888745305
22,0.7482095271947404
23,0.7468971912367353
0,0.797187113006784
1,0.8894121831235127
2,0.8047683123743351
3,0.8405932854857174
4,0.7416532909476753
5,0.8535002733179033
6,0.7874418791573194
7,0.7468971912367353
0,0.797187113006784
1,0.870826706534919
2,0.8419056214437226
3,0.8405932854857174
4,0.797187113006784
5,0.870826706534919
6,0.8419056214437226
7,0.8405932854857174
8,0.797187113006784
9,0.8894121831235127
10,0.8419056214437226
11,0.8405932854857174
12,0.7416532909476753
13,0.8535002733179033
14,0.7482095271947404
15,0.7468971912367353
0,0.797187113006784
1,0.870826706534919
2,0.8419056214437226
3,0.8405932854857174
0,0.797187113006784
1,0.8894121831235127
2,0.8419056214437226
3,0.8405932854857174
4,0.797187113006784
5,0.8894121831235127
6,0.8419056214437226
7,0.8405932854857174
8,0.7416532909476753
9,0.8535002733179033
10,0.7874418791573194
11,0.7468971912367353
12,0.7416532909476753
13,0.8535002733179033
14,0.7874418791573194
15,0.7468971912367353
16,0.7416532909476753
17,0.8535002733179033
18,0.7482095271947404
19,0.7468971912367353
20,0.7416532909476753
21,0.7957160888745305
22,0.7874418791573194
23,0.7468971912367353
0,0.797187113006784
1,1.0297031038310152
2,0.8419056214437226
3,0.8405932854857174
4,0.797187113006784
5,0.8894121831235127
6,0.8487031038310151
7,0.8405932854857174
8,0.797187113006784
9,0.8894121831235127
10,0.8419056214437226
11,0.8405932854857174
12,0.7416532909476753
13,0.9745676228352519
14,0.7874418791573194
15,0.7468971912367353
16,0.7416532909476753
17,0.9745676228352519
18,0.7482095271947404
19,0.7468971912367353
20,0.7416532909476753
21,0.9745676228352519
22,0.7482095271947404
23,0.7468971912367353
24,0.7416532909476753
25,0.8535002733179033
26,0.793567622835252
27,0.7468971912367353
28,0.7416532909476753
29,0.8535002733179033
30,0.7482095271947404
31,0.7468971912367353
32,0.7416532909476753
33,0.7957160888745305
34,0.793567622835252
35,0.7468971912367353
36,0.7416532909476753
37,0.7957160888745305
38,0.793567622835252
39,0.7468971912367353
40,0.7416532909476753
41,0.7957160888745305
42,0.7874418791573194
43,0.7468971912367353
0,0.797187113006784
1,1.0297031038310152
2,0.8419056214437226
3,0.8405932854857174
4,0.797187113006784
5,0.8894121831235127
6,0.8487031038310151
7,0.8405932854857174
8,0.7416532909476753
9,0.9745676228352519
10,0.7874418791573194
11,0.7468971912367353
0,0.797187113006784
1,1.0297031038310152
2,0.8047683123743351
3,0.8405932854857174
4,0.797187113006784
5,1.0297031038310152
6,0.8047683123743351
7,0.8405932854857174
8,0.797187113006784
9,1.0297031038310152
10,0.8419056214437226
11,0.8405932854857174
12,0.797187113006784
13,1.0297031038310152
14,0.8419056214437226
15,0.8405932854857174
16,0.797187113006784
17,0.870826706534919
18,0.8487031038310151
19,0.8405932854857174
20,0.797187113006784
21,0.870826706534919
22,0.8487031038310151
23,0.8405932854857174
24,0.797187113006784
25,0.870826706534919
26,0.8047683123743351
27,0.8405932854857174
28,0.797187113006784
29,0.870826706534919
30,0.8419056214437226
31,0.8405932854857174
32,0.797187113006784
33,0.870826706534919
34,0.8419056214437226
35,0.8405932854857174
36,0.797187113006784
37,0.8894121831235127
38,0.8487031038310151
39,0.8405932854857174
40,0.797187113006784
41,0.8894121831235127
42,0.8487031038310151
43,0.8405932854857174
44,0.797187113006784
45,0.8894121831235127
46,0.8047683123743351
47,0.8405932854857174
48,0.797187113006784
49,0.8894121831235127
50,0.8047683123743351
51,0.8405932854857174
52,0.797187113006784
53,0.8894121831235127
54,0.8419056214437226
55,0.8405932854857174
