,totalLatency,totalLatency
0,0.6071433480716643,7.0338456451892855
1,0.6066278292003534,7.354849475622179
2,0.6499347718127945,7.253590911626817
3,0.64954506399623,7.260792887210847
4,0.6071433480716643,7.590593719482423
5,0.6457406730950649,7.88442551791668
6,0.6125799165414804,7.8513380080461515
7,0.64954506399623,7.7949674218893055
8,0.6071433480716643,8.850202968716621
9,0.6457406730950649,9.172725477814675
10,0.6499347718127945,9.169904765486717
11,0.64954506399623,9.18185859620571
12,0.6049000079790926,1.2936653226614
13,0.6425918779498748,1.7248869091272354
14,0.6485439652910018,1.6958502650260925
15,0.6091394517137849,1.5856126487255096
16,0.6049000079790926,1.3546235620975495
17,0.6425918779498748,1.8316492408514025
18,0.6485439652910018,1.7653879791498184
19,0.6091394517137849,1.633802103996277
20,0.6049000079790926,1.2501677602529526
21,0.6053350608126198,1.442458799481392
22,0.6095291595303494,1.3626335740089417
23,0.6091394517137849,1.2640471249818799
24,0.6071433480716643,1.4937491685152051
25,0.6457406730950649,1.813632106781006
26,0.6125799165414804,1.7481330394744874
27,0.64954506399623,1.6890799969434738
28,0.6049000079790926,1.3652838736772537
29,0.6425918779498748,1.7563021570444106
30,0.6485439652910018,1.719294285774231
31,0.6091394517137849,1.5999089181423187
32,0.6071433480716643,1.4301009982824326
33,0.6066278292003534,1.712043190002441
34,0.6499347718127945,1.6864207923412322
35,0.64954506399623,1.6332816183567047
36,0.6071433480716643,1.3686379164457319
37,0.6066278292003534,1.625186738371849
38,0.6499347718127945,1.6243785589933395
39,0.64954506399623,1.6009182393550874
40,0.6071433480716643,4.448751640319824
41,0.6457406730950649,4.759426429867744
42,0.6499347718127945,4.7335080862045285
43,0.64954506399623,4.735837829113007
44,0.6049000079790926,1.2495186388492583
45,0.6425918779498748,1.5768252789974213
46,0.6095291595303494,1.466608220338821
47,0.6091394517137849,1.3666566252708434
48,0.6071433480716643,1.4026066839694975
49,0.6066278292003534,1.64180383682251
50,0.6499347718127945,1.6389976561069488
51,0.64954506399623,1.5942587912082673
52,0.6071433480716643,14.365415304899216
53,0.6457406730950649,14.67843629717827
54,0.6499347718127945,14.699660015106199
55,0.64954506399623,14.719569554924965
56,0.6071433480716643,9.49037824869156
57,0.6457406730950649,9.804777202010154
58,0.6499347718127945,9.805832028388977
59,0.64954506399623,9.819383111596107
60,0.6049000079790926,1.2528437972068789
61,0.6425918779498748,1.6616747856140135
62,0.6485439652910018,1.6457007825374603
63,0.6091394517137849,1.5157579362392426
64,0.6049000079790926,1.310869351029396
65,0.6425918779498748,1.7143864184617996
