,totalLatency
0,5.863082722822825
1,6.425518397490183
2,6.296700429916382
3,2.304061535994212
4,2.356393305460612
5,2.0501610318819683
0,2.4974531650543215
1,2.33565198580424
0,2.4324703375498453
1,2.1616369207700092
2,4.3173875172932945
3,41.83197792768478
4,2.1682397524515786
0,5.2028979380925495
1,2.2923607349395754
2,2.2941351095835367
0,11.700631105899811
1,7.733337394396464
2,2.307527709007263
3,2.207437531153361
4,2.2995925108591715
5,2.197231888771057
0,12.688521587848664
1,6.80083593527476
2,43.939657640457156
3,6.766189030806223
4,2.546859387556712
5,2.6845760981241864
6,2.641908558209737
7,4.419934074083964
8,45.518476196130116
9,2.297412653764089
10,2.4707640409469604
11,2.5571411569913227
12,45.30672159592311
13,2.175057605902354
14,45.2242283264796
0,9.853814752896627
1,9.947581700483958
2,44.137642880280815
3,4.978605381647745
0,5.605641714731852
1,5.075553445021312
2,20.587079298496246
3,7.190915819009145
4,7.473124444484711
5,5.145510546366373
6,42.89354730447133
7,2.4503732522328696
8,44.12231448888779
9,6.353036749362945
10,2.2000853856404623
11,2.7758169849713643
12,3.5656434694925943
13,43.38309947252274
14,6.728459016482035
15,4.08824960788091
16,43.70219715833664
17,2.508096659183502
18,2.2655148267745973
19,2.717937771479289
20,2.6891417702039084
21,2.7332176208496093
22,2.686245365937551
23,2.5331753730773925
24,2.5011382579803465
25,44.13634258906047
26,2.303262297312419
27,2.2241562803586326
28,45.12610516548157
29,2.1231074929237366
30,2.301613195737203
31,2.487666964530945
32,2.509682051340739
33,44.626540744304656
34,2.028119401137034
35,2.163762605190277
36,44.7431226571401
37,2.126773750782013
0,5.459744819005331
1,3.000076667467753
2,23.68812994559606
0,13.037135215600332
1,9.784186398983001
2,29.04154918988546
3,13.002456510066986
4,10.96231605609258
5,45.4285041530927
0,10.050951544443766
1,9.22360562880834
2,15.043648886680604
3,12.537252493699391
4,2.285722557703654
5,2.9630854845047
6,2.390453549226125
7,2.3450228333473206
8,2.1264464298884076
9,2.5075066367785137
0,2.859022645155589
1,7.5987496693929035
2,4.648691785335541
3,8.961762261390685
4,3.570860330263774
5,12.831883664925893
6,2.683350133895874
7,2.3353305021921793
8,2.43815016746521
9,2.6717859745025634
0,2.2374331951141357
1,5.698178092638652
2,5.497195104757945
3,13.010232933362325
0,4.295832884311676
0,3.7810003121693927
1,10.561752514044445
2,10.620064997673035
3,2.3854371905326843
0,6.733642435073852
0,4.782751850287119
0,2.9241922458012897
1,7.151597754160563
2,4.555372909704844
3,6.838914926846822
4,2.8733862121899922
5,9.456217606862387
6,2.303304735819499
7,2.3599151889483134
8,2.479067059357961
9,2.1383023659388223
0,2.9187871058781942
1,2.5045412023862204
2,45.76492661237717
0,13.326376966635387
1,17.252281896273296
2,43.876673086484274
3,3.4866480867067975
4,2.950150493780772
5,2.5583718538284304
6,44.51484486659368
7,2.59597616593043
8,44.28768875598907
0,6.795564572016398
1,11.207877461115519
2,4.3199161728223165
3,43.426422421137495
4,11.079706716537476
5,43.273440877596535
6,5.154435173670451
7,5.004860687255859
8,44.479282859961195
0,6.649740334351858
1,8.191067934036255
2,44.082030697663626
0,2.2271230220794678
1,8.520004753271738
2,5.694579184055328
3,2.4055010000864665
0,2.7300627628962197
0,13.914048910140991
1,19.765632967154186
2,13.912465039889018
3,45.32450065612793
4,22.800863683223724
5,43.9344381014506
6,3.8689221262931826
7,4.9838077584902445
8,44.49409006436666
0,14.21380870739619
1,14.821511256694794
2,44.50491995414098
