,totalLatency
0,-0.005467548073039915
1,0.022005162416174198
2,-0.009102100745283663
3,0.01183137657107124
4,-0.005467548073039915
5,0.022005162416174198
6,-0.009102100745283663
7,0.01183137657107124
8,-0.005467548073039915
9,0.022005162416174198
10,-0.009102100745283663
11,0.01183137657107124
12,-0.005467548073039915
13,0.022005162416174198
14,-0.009102100745283663
15,0.01183137657107124
16,-0.005467548073039915
17,0.022005162416174198
18,-0.009102100745283663
19,0.01183137657107124
20,-0.005467548073039915
21,0.022005162416174198
22,-0.009102100745283663
23,0.01183137657107124
24,-0.005467548073039915
25,0.022005162416174198
26,-0.009102100745283663
27,0.01183137657107124
28,-0.005467548073039915
29,0.022005162416174198
30,-0.009102100745283663
31,0.01183137657107124
32,-0.005467548073039915
33,0.022005162416174198
34,-0.009102100745283663
35,0.01183137657107124
36,-0.005467548073039915
37,0.022005162416174198
38,-0.009102100745283663
39,0.01183137657107124
,totalLatency
0,-0.005467548073039915
1,0.022005162416174198
2,-0.009102100745283663
3,0.01183137657107124
4,-0.005467548073039915
5,0.022005162416174198
6,-0.009102100745283663
7,0.01183137657107124
8,-0.005467548073039915
9,0.022005162416174198
10,-0.009102100745283663
11,0.01183137657107124
12,-0.005467548073039915
13,0.022005162416174198
14,-0.009102100745283663
15,0.01183137657107124
16,-0.005467548073039915
17,0.022005162416174198
18,-0.009102100745283663
19,0.01183137657107124
20,-0.005467548073039915
21,0.022005162416174198
22,-0.009102100745283663
23,0.01183137657107124
24,-0.005467548073039915
25,0.022005162416174198
26,-0.009102100745283663
27,0.01183137657107124
28,-0.005467548073039915
29,0.022005162416174198
30,-0.009102100745283663
31,0.01183137657107124
32,-0.005467548073039915
33,0.022005162416174198
34,-0.009102100745283663
35,0.01183137657107124
36,-0.005467548073039915
37,0.022005162416174198
38,-0.009102100745283663
39,0.01183137657107124
,totalLatency
0,-0.005467548073039915
1,0.022005162416174198
2,-0.00811427938409677
3,0.01183137657107124
4,-0.005467548073039915
5,0.022005162416174198
6,-0.00811427938409677
7,0.01183137657107124
8,-0.005467548073039915
9,0.022005162416174198
10,-0.00811427938409677
11,0.01183137657107124
12,-0.005467548073039915
13,0.022005162416174198
14,-0.00811427938409677
15,0.01183137657107124
,totalLatency
0,-0.005467548073039915
1,0.022005162416174198
2,-0.00811427938409677
3,0.01183137657107124
,totalLatency
0,-0.005467548073039915
1,0.02521909887011297
2,-0.009102100745283663
3,0.015073629578735037
4,-0.005467548073039915
5,0.02521909887011297
6,-0.009102100745283663
7,0.015073629578735037
8,-0.005467548073039915
9,0.02521909887011297
10,-0.009102100745283663
11,0.015073629578735037
12,-0.005467548073039915
13,0.02521909887011297
14,-0.009102100745283663
15,0.015073629578735037
,totalLatency
