,totalLatency
0,0.646112973379007
1,0.6481270978471776
2,0.646275441596162
3,0.6479646296300225
4,0.646275441596162
5,0.643379516241103
6,0.6471973645531708
7,0.6370651956410681
8,0.6076925645244168
0,0.6479646296300225
1,0.643379516241103
0,0.6481270978471776
1,0.646275441596162
2,0.6481270978471776
3,0.6471973645531708
4,0.6370651956410681
0,0.6479646296300225
1,0.646112973379007
2,0.6481270978471776
3,0.6479646296300225
4,0.643379516241103
0,0.6481270978471776
1,0.646275441596162
2,0.6481270978471776
3,0.646275441596162
4,0.6076925645244168
0,0.6479646296300225
1,0.646112973379007
2,0.6481270978471776
3,0.6479646296300225
4,0.643379516241103
0,0.6479646296300225
1,0.646112973379007
2,0.6481270978471776
3,0.646275441596162
4,0.6479646296300225
5,0.6481270978471776
6,0.6471973645531708
7,0.6370651956410681
0,0.6481270978471776
1,0.646275441596162
2,0.643379516241103
3,0.6471973645531708
4,0.6408830439531359
5,0.643379516241103
0,0.646275441596162
1,0.6548794555980013
2,0.6418155429277257
3,0.646275441596162
4,0.6471973645531708
5,0.6338514019877234
6,0.6348328447654072
7,0.6530055355284594
8,0.6335604957738825
9,0.6408830439531359
10,0.6520240927507756
11,0.6530055355284594
12,0.6398748163739174
13,0.6471973645531708
14,0.6013810096049649
15,0.6076925645244168
0,0.6481270978471776
1,0.6538980128203175
2,0.6416530747105706
3,0.643379516241103
4,0.6398748163739174
5,0.643379516241103
0,0.6479646296300225
1,0.646112973379007
2,0.6481270978471776
3,0.646275441596162
4,0.6538980128203175
5,0.6548794555980013
6,0.6416530747105706
7,0.646112973379007
8,0.6418155429277257
9,0.6481270978471776
10,0.646275441596162
11,0.6538980128203175
12,0.6548794555980013
13,0.6416530747105706
14,0.6479646296300225
15,0.646112973379007
16,0.6418155429277257
17,0.6481270978471776
18,0.646275441596162
19,0.643379516241103
20,0.6471973645531708
21,0.6338514019877234
22,0.6348328447654072
23,0.6520240927507756
24,0.6530055355284594
25,0.6398748163739174
26,0.643379516241103
27,0.6471973645531708
28,0.6335604957738825
29,0.6370651956410681
30,0.6408830439531359
31,0.6520240927507756
32,0.6530055355284594
33,0.6398748163739174
34,0.643379516241103
35,0.6471973645531708
36,0.6013810096049649
37,0.6076925645244168
0,0.6479646296300225
1,0.6481270978471776
2,0.6479646296300225
3,0.643379516241103
0,0.6479646296300225
1,0.646112973379007
2,0.6481270978471776
3,0.6538980128203175
4,0.6548794555980013
5,0.6416530747105706
0,0.646275441596162
1,0.646112973379007
2,0.6481270978471776
3,0.646275441596162
4,0.6471973645531708
5,0.6370651956410681
6,0.6408830439531359
7,0.643379516241103
8,0.6471973645531708
9,0.6076925645244168
0,0.646112973379007
1,0.6481270978471776
2,0.646275441596162
3,0.6479646296300225
4,0.646112973379007
5,0.6481270978471776
6,0.643379516241103
7,0.6471973645531708
8,0.6370651956410681
9,0.643379516241103
0,0.646112973379007
1,0.6481270978471776
2,0.6479646296300225
3,0.643379516241103
0,0.6479646296300225
0,0.646112973379007
1,0.6481270978471776
2,0.6479646296300225
3,0.643379516241103
0,0.6479646296300225
0,0.6479646296300225
0,0.646275441596162
1,0.646112973379007
2,0.6481270978471776
3,0.646275441596162
4,0.6471973645531708
5,0.6370651956410681
6,0.6408830439531359
7,0.643379516241103
8,0.6471973645531708
9,0.6076925645244168
0,0.646112973379007
1,0.6481270978471776
2,0.646275441596162
3,0.6479646296300225
4,0.646112973379007
5,0.6481270978471776
6,0.643379516241103
7,0.6471973645531708
8,0.6370651956410681
9,0.643379516241103
0,0.646112973379007
1,0.6481270978471776
2,0.6479646296300225
3,0.643379516241103
0,0.6479646296300225
0,0.646112973379007
1,0.6481270978471776
2,0.646275441596162
3,0.6479646296300225
4,0.646112973379007
5,0.6481270978471776
6,0.643379516241103
7,0.6471973645531708
8,0.6370651956410681
9,0.643379516241103
0,0.6348328447654072
1,0.6530055355284594
2,0.6013810096049649
0,0.646275441596162
1,0.6548794555980013
2,0.6418155429277257
3,0.6471973645531708
4,0.6338514019877234
5,0.6530055355284594
6,0.6335604957738825
7,0.6520240927507756
8,0.6398748163739174
0,0.646112973379007
1,0.6481270978471776
2,0.6548794555980013
3,0.6418155429277257
4,0.6538980128203175
5,0.6416530747105706
6,0.643379516241103
7,0.6520240927507756
8,0.6398748163739174
0,0.6479646296300225
1,0.6538980128203175
2,0.6416530747105706
0,0.646112973379007
1,0.6481270978471776
2,0.6479646296300225
3,0.643379516241103
0,0.6479646296300225
0,0.646112973379007
1,0.6481270978471776
2,0.6548794555980013
3,0.6418155429277257
4,0.6538980128203175
5,0.6416530747105706
6,0.643379516241103
7,0.6520240927507756
8,0.6398748163739174
0,0.6479646296300225
1,0.6538980128203175
2,0.6416530747105706
