,totalLatency
0,-0.005679768428509011
1,0.021979742508138736
2,-0.00944933195721398
3,0.010930956663035778
4,-0.005679768428509011
5,0.021979742508138736
6,-0.00944933195721398
7,0.010930956663035778
8,-0.005679768428509011
9,0.021979742508138736
10,-0.00944933195721398
11,0.010930956663035778
12,-0.005679768428509011
13,0.021979742508138736
14,-0.00944933195721398
15,0.010930956663035778
16,-0.005679768428509011
17,0.021979742508138736
18,-0.00944933195721398
19,0.010930956663035778
20,-0.005679768428509011
21,0.021979742508138736
22,-0.00944933195721398
23,0.010930956663035778
24,-0.005679768428509011
25,0.021979742508138736
26,-0.00944933195721398
27,0.010930956663035778
28,-0.005679768428509011
29,0.021979742508138736
30,-0.00944933195721398
31,0.010930956663035778
32,-0.005679768428509011
33,0.021979742508138736
34,-0.00944933195721398
35,0.010930956663035778
,totalLatency
0,-0.005679768428509011
1,0.021979742508138736
2,-0.008481877098616895
3,0.010930956663035778
4,-0.005679768428509011
5,0.021979742508138736
6,-0.008481877098616895
7,0.010930956663035778
,totalLatency
0,-0.005679768428509011
1,0.021979742508138736
2,0.008231852874713855
3,0.010930956663035778
4,-0.005679768428509011
5,0.021979742508138736
6,0.008231852874713855
7,0.010930956663035778
8,-0.005679768428509011
9,0.021979742508138736
10,0.008231852874713855
11,0.010930956663035778
12,-0.005679768428509011
13,0.021979742508138736
14,0.008231852874713855
15,0.010930956663035778
16,-0.005679768428509011
17,0.021979742508138736
18,0.008231852874713855
19,0.010930956663035778
,totalLatency
0,-0.005679768428509011
1,0.025192929047003713
2,-0.00944933195721398
3,0.014172459755625779
4,-0.005679768428509011
5,0.025192929047003713
6,-0.00944933195721398
7,0.014172459755625779
8,-0.005679768428509011
9,0.025192929047003713
10,-0.00944933195721398
11,0.014172459755625779
12,-0.005679768428509011
13,0.025192929047003713
14,-0.00944933195721398
15,0.014172459755625779
,totalLatency
0,0.014365604371064936
1,-0.0028858413435945444
2,0.010069119904275699
3,-0.016606361363125797
4,0.014365604371064936
5,-0.0028858413435945444
6,0.010069119904275699
7,-0.016606361363125797
8,0.014365604371064936
9,-0.0028858413435945444
10,0.010069119904275699
11,-0.016606361363125797
12,0.014365604371064936
13,-0.0028858413435945444
14,0.010069119904275699
15,-0.016606361363125797
,totalLatency
0,0.014365604371064936
1,-0.0028858413435945444
2,0.011565360947294179
3,-0.016606361363125797
4,0.014365604371064936
5,-0.0028858413435945444
6,0.011565360947294179
7,-0.016606361363125797
8,0.014365604371064936
9,-0.0028858413435945444
10,0.011565360947294179
11,-0.016606361363125797
12,0.014365604371064936
13,-0.0028858413435945444
14,0.011565360947294179
15,-0.016606361363125797
16,0.014365604371064936
17,-0.0028858413435945444
18,0.011565360947294179
19,-0.016606361363125797
,totalLatency
0,0.014365604371064936
1,-0.0028858413435945444
2,0.02625620183640798
3,-0.016606361363125797
4,0.014365604371064936
5,-0.0028858413435945444
6,0.02625620183640798
7,-0.016606361363125797
8,0.014365604371064936
9,-0.0028858413435945444
10,0.02625620183640798
11,-0.016606361363125797
12,0.014365604371064936
13,-0.0028858413435945444
14,0.02625620183640798
15,-0.016606361363125797
16,0.014365604371064936
17,-0.0028858413435945444
18,0.02625620183640798
19,-0.016606361363125797
,totalLatency
0,0.014365604371064936
1,0.021979742508138736
2,0.004315185593840807
3,0.010930956663035778
4,0.014365604371064936
5,0.021979742508138736
6,0.004315185593840807
7,0.010930956663035778
8,0.014365604371064936
9,0.021979742508138736
10,0.004315185593840807
11,0.010930956663035778
12,0.014365604371064936
13,0.021979742508138736
14,0.004315185593840807
15,0.010930956663035778
16,0.014365604371064936
17,0.021979742508138736
18,0.004315185593840807
19,0.010930956663035778
20,0.014365604371064936
21,0.021979742508138736
22,0.004315185593840807
23,0.010930956663035778
,totalLatency
0,0.014365604371064936
1,0.021979742508138736
2,0.010069119904275699
3,0.010930956663035778
4,0.014365604371064936
5,0.021979742508138736
6,0.010069119904275699
7,0.010930956663035778
8,0.014365604371064936
9,0.021979742508138736
10,0.010069119904275699
11,0.010930956663035778
12,0.014365604371064936
13,0.021979742508138736
14,0.010069119904275699
15,0.010930956663035778
16,0.014365604371064936
17,0.021979742508138736
18,0.010069119904275699
19,0.010930956663035778
20,0.014365604371064936
21,0.021979742508138736
22,0.010069119904275699
23,0.010930956663035778
24,0.014365604371064936
25,0.021979742508138736
26,0.010069119904275699
27,0.010930956663035778
28,0.014365604371064936
29,0.021979742508138736
30,0.010069119904275699
31,0.010930956663035778
32,0.014365604371064936
33,0.021979742508138736
34,0.010069119904275699
35,0.010930956663035778
36,0.014365604371064936
37,0.021979742508138736
38,0.010069119904275699
39,0.010930956663035778
40,0.014365604371064936
41,0.021979742508138736
42,0.010069119904275699
43,0.010930956663035778
44,0.014365604371064936
45,0.021979742508138736
46,0.010069119904275699
47,0.010930956663035778
48,0.014365604371064936
49,0.021979742508138736
50,0.010069119904275699
51,0.010930956663035778
52,0.014365604371064936
53,0.021979742508138736
54,0.010069119904275699
55,0.010930956663035778
56,0.014365604371064936
57,0.021979742508138736
58,0.010069119904275699
59,0.010930956663035778
60,0.014365604371064936
61,0.021979742508138736
62,0.010069119904275699
63,0.010930956663035778
,totalLatency
0,0.014365604371064936
1,0.021979742508138736
2,0.011565360947294179
3,0.010930956663035778
4,0.014365604371064936
5,0.021979742508138736
6,0.011565360947294179
7,0.010930956663035778
8,0.014365604371064936
9,0.021979742508138736
10,0.011565360947294179
11,0.010930956663035778
12,0.014365604371064936
13,0.021979742508138736
14,0.011565360947294179
15,0.010930956663035778
,totalLatency
0,0.014365604371064936
1,0.021979742508138736
2,0.02625620183640798
3,0.010930956663035778
4,0.014365604371064936
5,0.021979742508138736
6,0.02625620183640798
7,0.010930956663035778
8,0.014365604371064936
9,0.021979742508138736
10,0.02625620183640798
11,0.010930956663035778
12,0.014365604371064936
13,0.021979742508138736
14,0.02625620183640798
15,0.010930956663035778
16,0.014365604371064936
17,0.021979742508138736
18,0.02625620183640798
19,0.010930956663035778
20,0.014365604371064936
21,0.021979742508138736
22,0.02625620183640798
23,0.010930956663035778
24,0.014365604371064936
25,0.021979742508138736
26,0.02625620183640798
27,0.010930956663035778
28,0.014365604371064936
29,0.021979742508138736
30,0.02625620183640798
31,0.010930956663035778
32,0.014365604371064936
33,0.021979742508138736
34,0.02625620183640798
35,0.010930956663035778
36,0.014365604371064936
37,0.021979742508138736
38,0.02625620183640798
39,0.010930956663035778
40,0.014365604371064936
41,0.021979742508138736
42,0.02625620183640798
43,0.010930956663035778
44,0.014365604371064936
45,0.021979742508138736
46,0.02625620183640798
47,0.010930956663035778
48,0.014365604371064936
49,0.021979742508138736
50,0.02625620183640798
51,0.010930956663035778
52,0.014365604371064936
53,0.021979742508138736
54,0.02625620183640798
55,0.010930956663035778
56,0.014365604371064936
57,0.021979742508138736
58,0.02625620183640798
59,0.010930956663035778
60,0.014365604371064936
61,0.021979742508138736
62,0.02625620183640798
63,0.010930956663035778
64,0.014365604371064936
65,0.021979742508138736
66,0.02625620183640798
67,0.010930956663035778
68,0.014365604371064936
69,0.021979742508138736
70,0.02625620183640798
71,0.010930956663035778
72,0.014365604371064936
73,0.021979742508138736
74,0.02625620183640798
75,0.010930956663035778
76,0.014365604371064936
77,0.021979742508138736
78,0.02625620183640798
79,0.010930956663035778
80,0.014365604371064936
81,0.021979742508138736
82,0.02625620183640798
83,0.010930956663035778
84,0.014365604371064936
85,0.021979742508138736
86,0.02625620183640798
87,0.010930956663035778
88,0.014365604371064936
89,0.021979742508138736
90,0.02625620183640798
91,0.010930956663035778
92,0.014365604371064936
93,0.021979742508138736
94,0.02625620183640798
95,0.010930956663035778
96,0.014365604371064936
97,0.021979742508138736
98,0.02625620183640798
99,0.010930956663035778
100,0.014365604371064936
101,0.021979742508138736
102,0.02625620183640798
103,0.010930956663035778
104,0.014365604371064936
105,0.021979742508138736
106,0.02625620183640798
107,0.010930956663035778
108,0.014365604371064936
109,0.021979742508138736
110,0.02625620183640798
111,0.010930956663035778
112,0.014365604371064936
113,0.021979742508138736
114,0.02625620183640798
115,0.010930956663035778
116,0.014365604371064936
117,0.021979742508138736
118,0.02625620183640798
119,0.010930956663035778
120,0.014365604371064936
121,0.021979742508138736
122,0.02625620183640798
123,0.010930956663035778
124,0.014365604371064936
125,0.021979742508138736
126,0.02625620183640798
127,0.010930956663035778
128,0.014365604371064936
129,0.021979742508138736
130,0.02625620183640798
131,0.010930956663035778
132,0.014365604371064936
133,0.021979742508138736
134,0.02625620183640798
135,0.010930956663035778
136,0.014365604371064936
137,0.021979742508138736
138,0.02625620183640798
139,0.010930956663035778
140,0.014365604371064936
141,0.021979742508138736
142,0.02625620183640798
143,0.010930956663035778
144,0.014365604371064936
145,0.021979742508138736
146,0.02625620183640798
147,0.010930956663035778
148,0.014365604371064936
149,0.021979742508138736
150,0.02625620183640798
151,0.010930956663035778
,totalLatency
0,0.014365604371064936
1,0.025192929047003713
2,0.004315185593840807
3,0.014172459755625779
4,0.014365604371064936
5,0.025192929047003713
6,0.004315185593840807
7,0.014172459755625779
8,0.014365604371064936
9,0.025192929047003713
10,0.004315185593840807
11,0.014172459755625779
12,0.014365604371064936
13,0.025192929047003713
14,0.004315185593840807
15,0.014172459755625779
,totalLatency
0,0.014365604371064936
1,0.025192929047003713
2,0.010069119904275699
3,0.014172459755625779
4,0.014365604371064936
5,0.025192929047003713
6,0.010069119904275699
7,0.014172459755625779
8,0.014365604371064936
9,0.025192929047003713
10,0.010069119904275699
11,0.014172459755625779
12,0.014365604371064936
13,0.025192929047003713
14,0.010069119904275699
15,0.014172459755625779
16,0.014365604371064936
17,0.025192929047003713
18,0.010069119904275699
19,0.014172459755625779
20,0.014365604371064936
21,0.025192929047003713
22,0.010069119904275699
23,0.014172459755625779
