,totalLatency
0,0.6487351512325569
1,0.6484688892840519
2,0.6469080035201904
3,0.6442264343457345
4,0.6480687911964511
5,0.6083228031841504
,totalLatency
0,0.6484688892840519
1,0.6442264343457345
,totalLatency
0,0.6487351512325569
1,0.6469080035201904
2,0.6487351512325569
3,0.6480687911964511
4,0.6384067481586471
,totalLatency
0,0.6484688892840519
1,0.6487351512325569
2,0.6484688892840519
,totalLatency
0,0.6487351512325569
1,0.6469080035201904
2,0.6442264343457345
3,0.6480687911964511
4,0.6422491050093637
5,0.6442264343457345
,totalLatency
0,0.6469080035201904
1,0.6636626373775033
2,0.6423910920088926
3,0.6469080035201904
4,0.6480687911964511
5,0.6348489283214322
6,0.6358548796377652
7,0.6618109025823159
8,0.6348695439872489
9,0.6422491050093637
10,0.6608049512659829
11,0.6618109025823159
12,0.6406892301743363
13,0.6480687911964511
14,0.6019787439604861
,totalLatency
0,0.6487351512325569
1,0.6626566860611703
2,0.6421248300603876
3,0.6442264343457345
,totalLatency
0,0.6484688892840519
1,0.6466417415716854
2,0.6487351512325569
3,0.6469080035201904
4,0.6626566860611703
5,0.6636626373775033
6,0.6421248300603876
7,0.6466417415716854
8,0.6423910920088926
9,0.6487351512325569
10,0.6469080035201904
11,0.6626566860611703
12,0.6636626373775033
13,0.6421248300603876
14,0.6484688892840519
15,0.6466417415716854
16,0.6423910920088926
17,0.6487351512325569
18,0.6469080035201904
19,0.6442264343457345
20,0.6480687911964511
21,0.6348489283214322
22,0.6358548796377652
23,0.6608049512659829
24,0.6618109025823159
25,0.6406892301743363
26,0.6442264343457345
27,0.6480687911964511
28,0.6348695439872489
29,0.6384067481586471
30,0.6422491050093637
31,0.6608049512659829
32,0.6618109025823159
33,0.6406892301743363
34,0.6442264343457345
35,0.6480687911964511
36,0.6019787439604861
37,0.6083228031841504
,totalLatency
0,0.6484688892840519
1,0.6487351512325569
2,0.6442264343457345
,totalLatency
0,0.6484688892840519
1,0.6466417415716854
2,0.6487351512325569
3,0.6626566860611703
4,0.6636626373775033
5,0.6421248300603876
